detailUrl,zpid,status,homeType,streetAddress,unit,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,lotAreaValue,lotAreaUnit,listingdate
https://www.zillow.com/homedetails/28-Jenner-Ct-Cambridge-ON-N1T-2B5/2057699708_zpid/,2057699708,House for sale,SINGLE_FAMILY,28 Jenner Ct,,N1T2B5,Cambridge,ON,43.401382,-80.29143,1365000,5,5,,,,2024-04-18
https://www.zillow.com/homedetails/483-Saginaw-Pkwy-Cambridge-ON-N1T-1M6/347377556_zpid/,347377556,House for sale,SINGLE_FAMILY,483 Saginaw Pkwy,,N1T1M6,Cambridge,ON,43.38926,-80.28595,999799,3,4,,,,2024-01-28
https://www.zillow.com/homedetails/109-Hawkins-Dr-Cambridge-ON-N1T-2A3/353352454_zpid/,353352454,House for sale,SINGLE_FAMILY,109 Hawkins Dr,,N1T2A3,Cambridge,ON,43.39692,-80.29478,849900,3,4,1462,4922.28,sqft,2024-04-02
https://www.zillow.com/homedetails/276-Maple-St-Cambridge-ON-N3C-1T2/351446544_zpid/,351446544,House for sale,SINGLE_FAMILY,276 Maple St,,N3C1T2,Cambridge,ON,43.42425,-80.320145,799000,3,4,,8712,sqft,2024-07-12
https://www.zillow.com/homedetails/420-Newport-Dr-Cambridge-ON-N3H-5S6/2068499239_zpid/,2068499239,House for sale,SINGLE_FAMILY,420 Newport Dr,,N3H5S6,Cambridge,ON,43.40328,-80.33858,899000,4,3,1818,4069.8501,sqft,2024-01-30
https://www.zillow.com/homedetails/288-Freure-Dr-Cambridge-ON-N1S-0C1/2064240922_zpid/,2064240922,House for sale,SINGLE_FAMILY,288 Freure Dr,,N1S0C1,Cambridge,ON,43.355385,-80.34828,999999,3,4,2364,5199.216,sqft,2024-06-15
https://www.zillow.com/homedetails/93-Avenue-Rd-Cambridge-ON-N1R-1C2/2056143723_zpid/,2056143723,House for sale,SINGLE_FAMILY,93 Avenue Rd,,N1R1C2,Cambridge,ON,43.378754,-80.31051,1899000,4,3,1707,0.699,acres,2024-05-24
https://www.zillow.com/homedetails/69-Avenue-Rd-Cambridge-ON-N1R-1B8/352223013_zpid/,352223013,House for sale,SINGLE_FAMILY,69 Avenue Rd,,N1R1B8,Cambridge,ON,43.378212,-80.31338,699000,3,3,,6626.94,sqft,2024-04-29
https://www.zillow.com/homedetails/135-Elmwood-Ave-Cambridge-ON-N1R-4Y8/2077432169_zpid/,2077432169,House for sale,SINGLE_FAMILY,135 Elmwood Ave,,N1R4Y8,Cambridge,ON,43.37609,-80.3165,750000,1,4,,3817,sqft,2024-01-30
https://www.zillow.com/homedetails/125-Black-Bridge-Rd-3-Cambridge-ON-N3C-0G3/351672219_zpid/,351672219,Townhouse for sale,TOWNHOUSE,125 Black Bridge Rd #3,# 3,N3C0G3,Cambridge,ON,43.44879,-80.313194,739900,3,3,,,,2024-05-20
https://www.zillow.com/homedetails/73-Henry-St-Cambridge-ON-N1R-3W5/2063246089_zpid/,2063246089,House for sale,SINGLE_FAMILY,73 Henry St,,N1R3W5,Cambridge,ON,43.349503,-80.30951,629900,2,3,1020,3484.8,sqft,2024-06-21
https://www.zillow.com/homedetails/10-Birmingham-Dr-41-Cambridge-ON-N1R-0C6/348428397_zpid/,348428397,Townhouse for sale,TOWNHOUSE,10 Birmingham Dr #41,# 41,N1R0C6,Cambridge,ON,43.411755,-80.31625,819000,4,4,1615,2779.084,sqft,2024-04-04
https://www.zillow.com/homedetails/350-Fisher-Mills-Rd-17-Cambridge-ON-N3C-0G8/2057324906_zpid/,2057324906,Townhouse for sale,TOWNHOUSE,350 Fisher Mills Rd #17,# 17,N3C0G8,Cambridge,ON,43.434414,-80.32595,499000,2,2,1094,,,2024-07-07
https://www.zillow.com/homedetails/456-Fountain-St-S-S-Cambridge-ON-N3H-1J3/352188470_zpid/,352188470,House for sale,SINGLE_FAMILY,456 Fountain St S #S,# S,N3H1J3,Cambridge,ON,43.39542,-80.37381,999000,3,4,,,,2024-06-22
https://www.zillow.com/homedetails/420-Linden-Dr-UNIT-37-Cambridge-ON-N3H-5L4/2071806529_zpid/,2071806529,Townhouse for sale,TOWNHOUSE,420 Linden Dr UNIT 37,Unit 37,N3H5L4,Cambridge,ON,43.398815,-80.38132,649999,3,3,1628,,,2024-06-29
https://www.zillow.com/homedetails/169-Patton-Dr-Cambridge-ON-N3C-4L5/400817668_zpid/,400817668,House for sale,SINGLE_FAMILY,169 Patton Dr,,N3C4L5,Cambridge,ON,43.422287,-80.289116,879900,2,3,1963,6305.7851,sqft,2024-05-08
https://www.zillow.com/homedetails/35-Avenue-Rd-Cambridge-ON-N1R-1B8/2064671749_zpid/,2064671749,House for sale,SINGLE_FAMILY,35 Avenue Rd,,N1R1B8,Cambridge,ON,43.37776,-80.31607,790000,2,3,1150,8242.5,sqft,2024-02-21
https://www.zillow.com/homedetails/48-Harvey-St-Cambridge-ON-N3C-1M8/353478412_zpid/,353478412,House for sale,SINGLE_FAMILY,48 Harvey St,,N3C1M8,Cambridge,ON,43.428333,-80.313324,800000,1,3,1506,8770.424,sqft,2024-02-28
https://www.zillow.com/homedetails/90-Greenbrier-Rd-Cambridge-ON-N1R-6N2/353299703_zpid/,353299703,House for sale,SINGLE_FAMILY,90 Greenbrier Rd,,N1R6N2,Cambridge,ON,43.343,-80.29485,699900,2,4,,4624.4,sqft,2024-06-06
https://www.zillow.com/homedetails/6-Oak-St-Cambridge-ON-N1R-4K6/349896146_zpid/,349896146,House for sale,SINGLE_FAMILY,6 Oak St,,N1R4K6,Cambridge,ON,43.35741,-80.30743,899000,3,3,2295,,,2024-02-24
https://www.zillow.com/homedetails/19-Panabaker-St-Cambridge-ON-N3C-2S6/2064654907_zpid/,2064654907,House for sale,SINGLE_FAMILY,19 Panabaker St,,N3C2S6,Cambridge,ON,43.435276,-80.30395,1049999,2,4,,8712,sqft,2024-06-21
https://www.zillow.com/homedetails/594-Preston-Pkwy-Cambridge-ON-N3H-5J9/2064629140_zpid/,2064629140,House for sale,SINGLE_FAMILY,594 Preston Pkwy,,N3H5J9,Cambridge,ON,43.393463,-80.37775,750000,2,4,1032,4180,sqft,2024-03-28
https://www.zillow.com/homedetails/183-Sekura-St-Cambridge-ON-N1R-3R2/2053351490_zpid/,2053351490,House for sale,SINGLE_FAMILY,183 Sekura St,,N1R3R2,Cambridge,ON,43.383003,-80.31757,799900,1,4,999,5914.168,sqft,2024-04-03
https://www.zillow.com/homedetails/31-Forestview-Dr-Cambridge-ON-N1T-1V1/2071052730_zpid/,2071052730,House for sale,SINGLE_FAMILY,31 Forestview Dr,,N1T1V1,Cambridge,ON,43.395966,-80.27816,1350000,4,5,,5741.5,sqft,2024-02-28
https://www.zillow.com/homedetails/35-Freure-Dr-Cambridge-ON-N1S-0A2/399789086_zpid/,399789086,House for sale,SINGLE_FAMILY,35 Freure Dr,,N1S0A2,Cambridge,ON,43.354877,-80.34287,999000,3,4,2028,4270.9932,sqft,2024-05-28
https://www.zillow.com/homedetails/75-Stewart-Ave-Cambridge-ON-N1R-2T8/2064671912_zpid/,2064671912,House for sale,SINGLE_FAMILY,75 Stewart Ave,,N1R2T8,Cambridge,ON,43.347908,-80.309715,738500,2,4,949,6524.2225,sqft,2024-05-18
https://www.zillow.com/homedetails/831-Hamilton-St-Cambridge-ON-N3H-3E7/2065424983_zpid/,2065424983,House for sale,SINGLE_FAMILY,831 Hamilton St,,N3H3E7,Cambridge,ON,43.393257,-80.35798,899000,4,5,,,,2024-04-02
https://www.zillow.com/homedetails/46-Nieson-St-Cambridge-ON-N1R-0B9/352470411_zpid/,352470411,Townhouse for sale,TOWNHOUSE,46 Nieson St,,N1R0B9,Cambridge,ON,43.382835,-80.31491,779000,3,3,,,,2024-07-10
https://www.zillow.com/homedetails/91-Azores-Cres-Cambridge-ON-N1R-7Z5/2056398827_zpid/,2056398827,House for sale,SINGLE_FAMILY,91 Azores Cres,,N1R7Z5,Cambridge,ON,43.349487,-80.28493,1125000,4,4,1979,7728,sqft,2024-06-11
https://www.zillow.com/homedetails/12-Broadview-Ave-Cambridge-ON-N1R-3V7/349891230_zpid/,349891230,House for sale,SINGLE_FAMILY,12 Broadview Ave,,N1R3V7,Cambridge,ON,43.376217,-80.31476,720000,3,4,1730,4925.427,sqft,2024-02-02
https://www.zillow.com/homedetails/51-Yeaman-Dr-Cambridge-ON-N1P-1J6/2064394097_zpid/,2064394097,House for sale,SINGLE_FAMILY,51 Yeaman Dr,,N1P1J6,Cambridge,ON,43.34079,-80.28683,839900,3,4,1574,3079.2654,sqft,2024-04-07
https://www.zillow.com/homedetails/40-Dunedin-Ct-Cambridge-ON-N1S-4G5/2064679692_zpid/,2064679692,House for sale,SINGLE_FAMILY,40 Dunedin Ct,,N1S4G5,Cambridge,ON,43.37093,-80.32927,829999,2,3,1638,5134,sqft,2024-01-11
https://www.zillow.com/homedetails/15-Henwood-Dr-Cambridge-ON-N3C-0B9/374909327_zpid/,374909327,House for sale,SINGLE_FAMILY,15 Henwood Dr,,N3C0B9,Cambridge,ON,43.445496,-80.30533,1039000,3,3,2703,4094.64,sqft,2024-07-12
https://www.zillow.com/homedetails/60-Cindy-Ave-Cambridge-ON-N3C-3J2/351723257_zpid/,351723257,House for sale,SINGLE_FAMILY,60 Cindy Ave,,N3C3J2,Cambridge,ON,43.418774,-80.314674,799900,2,4,1153,5250,sqft,2024-07-20
https://www.zillow.com/homedetails/15-Duckworth-Rd-Cambridge-ON-N3H-0C8/2056229063_zpid/,2056229063,Townhouse for sale,TOWNHOUSE,15 Duckworth Rd,,N3H0C8,Cambridge,ON,43.397766,-80.38069,695000,3,4,,,,2024-06-01
https://www.zillow.com/homedetails/222-Sunset-Blvd-Cambridge-ON-N1S-4M5/2063170502_zpid/,2063170502,Townhouse for sale,TOWNHOUSE,222 Sunset Blvd,,N1S4M5,Cambridge,ON,43.368313,-80.32463,649900,2,3,1210,2143.9,sqft,2024-02-09
https://www.zillow.com/homedetails/1210-Homuth-Ave-Cambridge-ON-N3H-2C9/348572814_zpid/,348572814,House for sale,SINGLE_FAMILY,1210 Homuth Ave,,N3H2C9,Cambridge,ON,43.38855,-80.3549,689900,2,4,,,,2024-06-01
https://www.zillow.com/homedetails/206-Winston-Blvd-Cambridge-ON-N3C-1M3/2062686137_zpid/,2062686137,House for sale,SINGLE_FAMILY,206 Winston Blvd,,N3C1M3,Cambridge,ON,43.42119,-80.311,949900,2,5,1157,0.289186674,acres,2024-03-30
https://www.zillow.com/homedetails/11-Ontario-St-Cambridge-ON-N3C-2H7/347822400_zpid/,347822400,House for sale,SINGLE_FAMILY,11 Ontario St,,N3C2H7,Cambridge,ON,43.43074,-80.3007,1199900,3,4,2439,3696,sqft,2024-07-23
https://www.zillow.com/homedetails/56-Pollock-Ave-Cambridge-ON-N1R-2B1/2064701658_zpid/,2064701658,House for sale,SINGLE_FAMILY,56 Pollock Ave,,N1R2B1,Cambridge,ON,43.357887,-80.30302,849900,2,3,,0.2553719008264463,acres,2024-05-20
https://www.zillow.com/homedetails/70-Hammet-St-Cambridge-ON-N3C-2H6/351795522_zpid/,351795522,House for sale,SINGLE_FAMILY,70 Hammet St,,N3C2H6,Cambridge,ON,43.432156,-80.29785,865000,3,3,,,,2024-03-16
https://www.zillow.com/homedetails/57-Tuscany-Ct-Cambridge-ON-N1R-7K4/352423098_zpid/,352423098,House for sale,SINGLE_FAMILY,57 Tuscany Ct,,N1R7K4,Cambridge,ON,43.384987,-80.30803,789900,2,3,1066,3153.9,sqft,2024-01-10
https://www.zillow.com/homedetails/119-Wendy-Ct-Cambridge-ON-N1R-8A6/350880744_zpid/,350880744,House for sale,SINGLE_FAMILY,119 Wendy Ct,,N1R8A6,Cambridge,ON,43.374542,-80.29913,949900,3,6,,10728.763,sqft,2024-03-17
https://www.zillow.com/homedetails/52-Adam-St-Cambridge-ON-N3C-2K3/2057359142_zpid/,2057359142,House for sale,SINGLE_FAMILY,52 Adam St,,N3C2K3,Cambridge,ON,43.429974,-80.30906,1650000,4,5,,,,2024-05-19
https://www.zillow.com/homedetails/50-Grand-Ave-S-609-Cambridge-ON-N1S-0C2/352050247_zpid/,352050247,Condo for sale,CONDO,50 Grand Ave S #609,# 609,N1S0C2,Cambridge,ON,43.355724,-80.31786,699900,2,2,,,,2024-03-10
https://www.zillow.com/homedetails/1-Cant-Ave-Cambridge-ON-N1S-2R5/352564939_zpid/,352564939,Multi-family home for sale,MULTI_FAMILY,1 Cant Ave,,N1S2R5,Cambridge,ON,43.35469,-80.32038,749900,0,4,2025,0,sqft,2024-05-29
https://www.zillow.com/homedetails/64-Mullholland-Ave-Cambridge-ON-N3H-0C2/378247885_zpid/,378247885,House for sale,SINGLE_FAMILY,64 Mullholland Ave,,N3H0C2,Cambridge,ON,43.397083,-80.38173,899000,4,5,,,,2024-06-29
https://www.zillow.com/homedetails/140-Beechwood-Rd-Cambridge-ON-N1S-3R9/374161422_zpid/,374161422,House for sale,SINGLE_FAMILY,140 Beechwood Rd,,N1S3R9,Cambridge,ON,43.34865,-80.334984,849900,2,3,1284,,,2024-05-21
https://www.zillow.com/homedetails/2340-Fountain-St-N-Cambridge-ON-N3H-4R6/352270993_zpid/,352270993,House for sale,SINGLE_FAMILY,2340 Fountain St N,,N3H4R6,Cambridge,ON,43.42991,-80.38095,1250000,2,5,,,,2024-02-10
https://www.zillow.com/homedetails/150-Water-St-N-604-Cambridge-ON-N1R-0B5/374904190_zpid/,374904190,Condo for sale,CONDO,150 Water St N #604,# 604,N1R0B5,Cambridge,ON,43.365875,-80.31634,429900,1,1,765,,,2024-04-07
https://www.zillow.com/homedetails/112-Concession-St-Cambridge-ON-N1R-2H3/2054221144_zpid/,2054221144,House for sale,SINGLE_FAMILY,112 Concession St,,N1R2H3,Cambridge,ON,43.355133,-80.305984,725000,2,3,,8844,sqft,2024-01-22
https://www.zillow.com/homedetails/300-Granite-Hill-Rd-Cambridge-ON-N1T-1V8/366560301_zpid/,366560301,House for sale,SINGLE_FAMILY,300 Granite Hill Rd,,N1T1V8,Cambridge,ON,43.391544,-80.27591,1350000,4,6,2628,5560.547,sqft,2024-06-22
https://www.zillow.com/homedetails/145-Ballantyne-Ave-Cambridge-ON-N1R-2R8/2057468151_zpid/,2057468151,House for sale,SINGLE_FAMILY,145 Ballantyne Ave,,N1R2R8,Cambridge,ON,43.34884,-80.31252,1179000,5,5,,,,2024-02-09
https://www.zillow.com/homedetails/100-Acorn-Way-Cambridge-ON-N1R-8M7/2068801733_zpid/,2068801733,House for sale,SINGLE_FAMILY,100 Acorn Way,,N1R8M7,Cambridge,ON,43.388294,-80.305695,999900,4,3,1826,6763.768,sqft,2024-05-18
https://www.zillow.com/homedetails/405-Myers-Rd-D60-Cambridge-ON-N1P-0B6/346200020_zpid/,346200020,Townhouse for sale,TOWNHOUSE,405 Myers Rd #D60,# D60,N1P0B6,Cambridge,ON,43.34277,-80.28795,504990,2,2,0,,,2024-03-28
https://www.zillow.com/homedetails/807-Elgin-St-N-Cambridge-ON-N1R-7Z3/376499060_zpid/,376499060,House for sale,SINGLE_FAMILY,807 Elgin St N,,N1R7Z3,Cambridge,ON,43.388287,-80.312096,639000,2,3,1112,3484.8,sqft,2024-07-17
https://www.zillow.com/homedetails/6-Shettleston-Dr-106-Cambridge-ON-N3H-5E7/2072799995_zpid/,2072799995,Condo for sale,CONDO,6 Shettleston Dr #106,# 106,N3H5E7,Cambridge,ON,43.406487,-80.35214,489900,1,2,998,,,2024-07-15
https://www.zillow.com/homedetails/24-Ramore-St-Cambridge-ON-N1S-2P8/349494288_zpid/,349494288,House for sale,SINGLE_FAMILY,24 Ramore St,,N1S2P8,Cambridge,ON,43.35258,-80.3198,999900,3,2,1446,7920,sqft,2024-07-21
https://www.zillow.com/homedetails/49-Ravine-Dr-Cambridge-ON-N1R-2W6/2057443523_zpid/,2057443523,House for sale,SINGLE_FAMILY,49 Ravine Dr,,N1R2W6,Cambridge,ON,43.345955,-80.31121,685000,2,3,798,6250,sqft,2024-03-22
https://www.zillow.com/homedetails/35-Pickett-Pl-Cambridge-ON-N3E-0B4/2069492372_zpid/,2069492372,House for sale,SINGLE_FAMILY,35 Pickett Pl,,N3E0B4,Cambridge,ON,43.42837,-80.34265,989000,3,4,,3240,sqft,2024-02-10
https://www.zillow.com/homedetails/23-Mercer-Rd-Cambridge-ON-N1R-5A6/2054214378_zpid/,2054214378,House for sale,SINGLE_FAMILY,23 Mercer Rd,,N1R5A6,Cambridge,ON,43.371033,-80.30568,679800,1,2,900,4415.714,sqft,2024-01-27
https://www.zillow.com/homedetails/72-Hinrichs-Cres-Cambridge-ON-N1T-0A8/352624125_zpid/,352624125,House for sale,SINGLE_FAMILY,72 Hinrichs Cres,,N1T0A8,Cambridge,ON,43.35358,-80.28044,949900,3,3,2038,5333.695,sqft,2024-02-27
https://www.zillow.com/homedetails/246-Fearnwood-St-UNIT-2-Cambridge-ON-N3C-1B6/351796032_zpid/,351796032,House for sale,SINGLE_FAMILY,246 Fearnwood St UNIT 2,Unit 2,N3C1B6,Cambridge,ON,43.438885,-80.31646,925000,2,5,,6380,sqft,2024-01-07
https://www.zillow.com/homedetails/23-Bond-St-Cambridge-ON-N1R-4B2/351155771_zpid/,351155771,House for sale,SINGLE_FAMILY,23 Bond St,,N1R4B2,Cambridge,ON,43.36556,-80.310905,685000,2,3,1967,6028,sqft,2024-06-27
https://www.zillow.com/homedetails/225-Freure-Dr-Cambridge-ON-N1S-0B9/353297619_zpid/,353297619,House for sale,SINGLE_FAMILY,225 Freure Dr,,N1S0B9,Cambridge,ON,43.35659,-80.34847,1749000,4,5,,,,2024-06-24
https://www.zillow.com/homedetails/635-Saginaw-Pkwy-60-Cambridge-ON-N1T-0C1/2065619569_zpid/,2065619569,Townhouse for sale,TOWNHOUSE,635 Saginaw Pkwy #60,# 60,N1T0C1,Cambridge,ON,43.389782,-80.280556,799900,3,3,1778,,,2024-01-09
https://www.zillow.com/homedetails/24-Salisbury-Ave-Cambridge-ON-N1S-1H9/2054597543_zpid/,2054597543,Multi-family home for sale,MULTI_FAMILY,24 Salisbury Ave,,N1S1H9,Cambridge,ON,43.358273,-80.31927,995900,2,6,1750,8309.73,sqft,2024-06-30
https://www.zillow.com/homedetails/635-Saginaw-Pkwy-89-Cambridge-ON-N1T-0C1/350939463_zpid/,350939463,Townhouse for sale,TOWNHOUSE,635 Saginaw Pkwy #89,# 89,N1T0C1,Cambridge,ON,43.391598,-80.2801,698000,3,3,1500,,,2024-06-23
https://www.zillow.com/homedetails/445-Moore-St-Cambridge-ON-N3H-3B1/2070003077_zpid/,2070003077,House for sale,SINGLE_FAMILY,445 Moore St,,N3H3B1,Cambridge,ON,43.39501,-80.36393,859999,2,3,,7200,sqft,2024-07-14
https://www.zillow.com/homedetails/42-Portland-St-Cambridge-ON-N1R-4C7/2068469047_zpid/,2068469047,Multi-family home for sale,MULTI_FAMILY,42 Portland St,,N1R4C7,Cambridge,ON,43.36731,-80.31081,1690000,4,7,1450,5400,sqft,2024-05-03
https://www.zillow.com/homedetails/24-Dalton-Dr-Cambridge-ON-N3C-0E7/2056218119_zpid/,2056218119,House for sale,SINGLE_FAMILY,24 Dalton Dr,,N3C0E7,Cambridge,ON,43.44833,-80.306175,1099000,4,6,,,,2024-01-15
https://www.zillow.com/homedetails/292-Main-St-290-Cambridge-ON-N1R-1Y1/341323900_zpid/,341323900,Multi-family home for sale,MULTI_FAMILY,292 Main St #290,# 290,N1R1Y1,Cambridge,ON,43.356567,-80.297295,928800,4,8,3310,0.25757575757575757,acres,2024-05-27
https://www.zillow.com/homedetails/532-Eagle-St-S-Cambridge-ON-N3H-1G1/2064693099_zpid/,2064693099,House for sale,SINGLE_FAMILY,532 Eagle St S,,N3H1G1,Cambridge,ON,43.39472,-80.367584,799999,2,4,,,,2024-04-15
https://www.zillow.com/homedetails/313-Freure-Dr-Cambridge-ON-N1S-0B5/350100081_zpid/,350100081,House for sale,SINGLE_FAMILY,313 Freure Dr,,N1S0B5,Cambridge,ON,43.35491,-80.34702,1029000,4,6,,4358.5927,sqft,2024-01-09
https://www.zillow.com/homedetails/150-Water-St-S-1005-Cambridge-ON-N1R-3E2/400838776_zpid/,400838776,Condo for sale,CONDO,150 Water St S #1005,# 1005,N1R3E2,Cambridge,ON,43.36587,-80.316376,419900,1,1,640,,,2024-06-15
https://www.zillow.com/homedetails/15-Cindy-Ave-Cambridge-ON-N3C-3K9/2065505038_zpid/,2065505038,House for sale,SINGLE_FAMILY,15 Cindy Ave,,N3C3K9,Cambridge,ON,43.417973,-80.31488,849900,3,4,1400,4414.9126,sqft,2024-02-11
https://www.zillow.com/homedetails/23-Albert-St-Cambridge-ON-N1R-3M5/2060280686_zpid/,2060280686,House for sale,SINGLE_FAMILY,23 Albert St,,N1R3M5,Cambridge,ON,43.351704,-80.31145,868888,3,4,,,,2024-01-30
https://www.zillow.com/homedetails/175-Garth-Massey-Dr-Cambridge-ON-N1T-2G4/352143301_zpid/,352143301,House for sale,SINGLE_FAMILY,175 Garth Massey Dr,,N1T2G4,Cambridge,ON,43.40772,-80.279236,999000,3,4,,,,2024-03-24
https://www.zillow.com/homedetails/35-Rosebrugh-Ave-Cambridge-ON-N3H-0B4/350760056_zpid/,350760056,House for sale,SINGLE_FAMILY,35 Rosebrugh Ave,,N3H0B4,Cambridge,ON,43.39273,-80.379944,899900,3,4,,,,2024-01-15
https://www.zillow.com/homedetails/143-Fisher-Mills-Rd-Cambridge-ON-N3C-1E1/352352404_zpid/,352352404,House for sale,SINGLE_FAMILY,143 Fisher Mills Rd,,N3C1E1,Cambridge,ON,43.435825,-80.31864,599900,1,3,1200,5049.4752,sqft,2024-06-07
https://www.zillow.com/homedetails/59-Lavender-Rd-Cambridge-ON-N1P-1E1/370665612_zpid/,370665612,House for sale,SINGLE_FAMILY,59 Lavender Rd,,N1P1E1,Cambridge,ON,43.342575,-80.276306,950000,3,4,2076,,,2024-06-17
https://www.zillow.com/homedetails/5-Chateau-Cres-Cambridge-ON-N3H-5S2/2068815270_zpid/,2068815270,House for sale,SINGLE_FAMILY,5 Chateau Cres,,N3H5S2,Cambridge,ON,43.401016,-80.33652,998900,4,4,,,,2024-01-11
https://www.zillow.com/homedetails/400-Champlain-Blvd-103-Cambridge-ON-N1R-7J6/2063395988_zpid/,2063395988,Condo for sale,CONDO,400 Champlain Blvd #103,# 103,N1R7J6,Cambridge,ON,43.348812,-80.2912,480000,1,2,1055,,,2024-04-26
https://www.zillow.com/homedetails/397-Queen-St-W-Cambridge-ON-N3C-1G6/2056127950_zpid/,2056127950,House for sale,SINGLE_FAMILY,397 Queen St W,,N3C1G6,Cambridge,ON,43.42273,-80.32511,1999000,1,2,900,0.9399174816345272,acres,2024-03-13
https://www.zillow.com/homedetails/83-Dyer-Ct-Cambridge-ON-N3C-4B9/351347274_zpid/,351347274,Townhouse for sale,TOWNHOUSE,83 Dyer Ct,,N3C4B9,Cambridge,ON,43.43739,-80.32457,740000,2,3,950,4147,sqft,2024-06-16
https://www.zillow.com/homedetails/29-2nd-Ave-Cambridge-ON-N1S-2B9/2064606795_zpid/,2064606795,House for sale,SINGLE_FAMILY,29 2nd Ave,,N1S2B9,Cambridge,ON,43.345516,-80.32317,649900,1,3,1480,5750,sqft,2024-07-17
https://www.zillow.com/homedetails/35-Middlemiss-Cres-Cambridge-ON-N1T-1R4/2064713713_zpid/,2064713713,Townhouse for sale,TOWNHOUSE,35 Middlemiss Cres,,N1T1R4,Cambridge,ON,43.39596,-80.27452,734900,2,3,1488,,,2024-05-01
https://www.zillow.com/homedetails/169-Bechtel-St-4-Cambridge-ON-N3C-1Z8/2072831695_zpid/,2072831695,Condo for sale,CONDO,169 Bechtel St #4,# 4,N3C1Z8,Cambridge,ON,43.422325,-80.31873,399900,1,2,800,,,2024-07-20
https://www.zillow.com/homedetails/26-Wentworth-Ave-5N-Cambridge-ON-N1S-1G6/345456303_zpid/,345456303,Condo for sale,CONDO,26 Wentworth Ave #5N,# 5N,N1S1G6,Cambridge,ON,43.35996,-80.31963,419000,2,2,1173,,,2024-02-11
https://www.zillow.com/homedetails/58-Beauchamp-Dr-Cambridge-ON-N1S-0B9/366534644_zpid/,366534644,House for sale,SINGLE_FAMILY,58 Beauchamp Dr,,N1S0B9,Cambridge,ON,43.35561,-80.34685,1049000,3,4,2364,3778.5901,sqft,2024-06-04
https://www.zillow.com/homedetails/129-Green-Gate-Blvd-Cambridge-ON-N1T-0C4/2055527315_zpid/,2055527315,House for sale,SINGLE_FAMILY,129 Green Gate Blvd,,N1T0C4,Cambridge,ON,43.35724,-80.28042,939000,4,4,,3150,sqft,2024-02-27
https://www.zillow.com/homedetails/126-Fairgreen-Close-Cambridge-ON-N1T-1T8/359209987_zpid/,359209987,Townhouse for sale,TOWNHOUSE,126 Fairgreen Close,,N1T1T8,Cambridge,ON,43.390224,-80.28622,699000,2,3,1059,2411.6203,sqft,2024-01-03
https://www.zillow.com/homedetails/61-Queen-St-W-Cambridge-ON-N3C-1G2/2064698929_zpid/,2064698929,House for sale,SINGLE_FAMILY,61 Queen St W,,N3C1G2,Cambridge,ON,43.430153,-80.31324,699900,3,4,1275,7920,sqft,2024-03-25
https://www.zillow.com/homedetails/66-Bakersfield-Dr-Cambridge-ON-N1R-6X6/359988775_zpid/,359988775,New construction,SINGLE_FAMILY,66 Bakersfield Dr,,N1R6X6,Cambridge,ON,43.346672,-80.28882,675000,2,3,1015,3875,sqft,2024-07-21
https://www.zillow.com/homedetails/82-Lisbon-Pines-Dr-Cambridge-ON-N1R-8A1/2061093029_zpid/,2061093029,House for sale,SINGLE_FAMILY,82 Lisbon Pines Dr,,N1R8A1,Cambridge,ON,43.347195,-80.28058,920000,3,5,,7120.4588,sqft,2024-05-11
https://www.zillow.com/homedetails/375-Queen-St-W-Cambridge-ON-N3C-1G6/2056127951_zpid/,2056127951,House for sale,SINGLE_FAMILY,375 Queen St W,,N3C1G6,Cambridge,ON,43.423363,-80.32418,2649000,1,3,1230,0.7495454545454545,acres,2024-01-18
https://www.zillow.com/homedetails/80-Norfolk-Ave-Cambridge-ON-N1R-3T9/353456777_zpid/,353456777,House for sale,SINGLE_FAMILY,80 Norfolk Ave,,N1R3T9,Cambridge,ON,43.373447,-80.31335,599900,1,4,1442,4413,sqft,2024-05-03
https://www.zillow.com/homedetails/51-Crombie-St-Cambridge-ON-N1S-1Y5/2067951180_zpid/,2067951180,House for sale,SINGLE_FAMILY,51 Crombie St,,N1S1Y5,Cambridge,ON,43.350304,-80.319916,729900,1,4,1097,3784,sqft,2024-04-08
https://www.zillow.com/homedetails/330-Sekura-St-Cambridge-ON-N1R-7W3/352312326_zpid/,352312326,House for sale,SINGLE_FAMILY,330 Sekura St,,N1R7W3,Cambridge,ON,43.386482,-80.31601,775000,2,4,1065,5922,sqft,2024-03-17
https://www.zillow.com/homedetails/102-Tait-St-Cambridge-ON-N1S-3E2/2061461028_zpid/,2061461028,House for sale,SINGLE_FAMILY,102 Tait St,,N1S3E2,Cambridge,ON,43.3449,-80.32484,879900,3,3,1702,7211,sqft,2024-03-24
https://www.zillow.com/homedetails/50-Rife-Ave-Cambridge-ON-N3C-2G7/2055507897_zpid/,2055507897,Multi-family home for sale,MULTI_FAMILY,50 Rife Ave,,N3C2G7,Cambridge,ON,43.429157,-80.304924,1149900,4,5,3000,7440,sqft,2024-04-12
https://www.zillow.com/homedetails/23-Timber-Creek-Cres-Cambridge-ON-N1T-0B4/350918840_zpid/,350918840,House for sale,SINGLE_FAMILY,23 Timber Creek Cres,,N1T0B4,Cambridge,ON,43.373302,-80.29495,1119000,4,4,,,,2024-02-25
